Borough,INCOME LEVEL,DBA,STREET,GRADE DATE,LATITUDE,LONGITUDE
Manhattan,high income,SHAKESPEARE & CO,LEXINGTON AVENUE,9/12/2019,40.76543,-73.966142
Manhattan,high income,PRIMOLA RESTAURANT,SECOND AVENUE,3/12/2019,40.763807,-73.962305
Manhattan,high income,LOEWS REGENCY BAR AND GRILL,PARK AVENUE,3/12/2019,40.767364,-73.966849
Manhattan,high income,GOTHAM CAFE,2 AVENUE,2/25/2019,40.764584,-73.963013
Manhattan,high income,JO JO,EAST   64 STREET,3/18/2019,40.765226,-73.966366
Manhattan,high income,VERITABLE,2 AVENUE,3/5/2019,40.764584,-73.963013
Manhattan,high income,BARRY'S BOOTCAMP,2 AVENUE,3/12/2019,40.764584,-73.963013
Manhattan,high income,PANDA BUBBLE TEA,LEXINGTON AVENUE,3/18/2019,40.76543,-73.966142
Manhattan,high income,CHIPOTLE MEXICAN GRILL,3 AVENUE,3/18/2019,40.764584,-73.963013
Manhattan,high income,OATH PIZZA,3 AVENUE,3/21/2019,40.764584,-73.963013
Manhattan,high income,1ST AVE GOURMET,1 AVENUE,4/3/2019,40.764584,-73.963013
Manhattan,high income,UPPER EAST CAFE,3 AVENUE,3/27/2019,40.764584,-73.963013
Manhattan,high income,WORLD CUP CAFE (LOCATED INSIDE HUNTER COLLEGE. ENTRANCE IS ON 68TH STREET & LEXINGTON AVE),PARK AVENUE,3/27/2019,40.767364,-73.966849
Manhattan,high income,STARBUCKS,3 AVENUE,3/22/2019,40.764584,-73.963013
Manhattan,high income,JOE & THE JUICE,LEXINGTON AVENUE,3/27/2019,40.76543,-73.966142
Manhattan,high income,SILVER STAR RESTAURANT,2 AVENUE,3/29/2019,40.764584,-73.963013
Manhattan,high income,BEL AMI,EAST   68 STREET,4/5/2019,40.767054,-73.962933
Manhattan,high income,ANGKOR CAMBODIAN BISTRO,EAST   64 STREET,3/29/2019,40.765226,-73.966366
Manhattan,high income,MAJORELLE,EAST   63 STREET,3/27/2019,40.762982,-73.963131
Manhattan,high income,LE GOURMET,1 AVENUE,3/21/2019,40.764584,-73.963013
Manhattan,high income,FIGAROLA PIZZERIA,1 AVENUE,3/21/2019,40.764584,-73.963013
Manhattan,high income,SEL ET POIVRE RESTAURANT,LEXINGTON AVENUE,3/21/2019,40.76543,-73.966142
Manhattan,high income,BEST PIZZA II,1 AVENUE,1/9/2019,40.764584,-73.963013
Manhattan,high income,PIZZA PARK,FIRST AVENUE,1/15/2019,40.763294,-73.959219
Manhattan,high income,CHIPOTLE MEXICAN GRILL,3 AVENUE,1/28/2019,40.764584,-73.963013
Manhattan,high income,THE COSMOPOLITAN CLUB,EAST   66 STREET,1/15/2019,40.76578,-73.96386
Manhattan,high income,THE EAST POLE,EAST   65 STREET,1/15/2019,40.765439,-73.964159
Manhattan,high income,SOCIETY OF ILLUSTRATORS,EAST   63 STREET,2/5/2019,40.762982,-73.963131
Manhattan,high income,SUBWAY,1 AVENUE,1/9/2019,40.764584,-73.963013
Manhattan,high income,ORIGINAL RAY'S PIZZA,LEXINGTON AVENUE,1/28/2019,40.76543,-73.966142
Manhattan,high income,BAMBOO SUSHI,1 AVENUE,1/28/2019,40.764584,-73.963013
Manhattan,high income,PERRINE,EAST   61 STREET,1/14/2019,40.76149,-73.963073
Manhattan,high income,DONNA MARGHERITIA,2 AVENUE,1/10/2019,40.764584,-73.963013
Manhattan,high income,DAILY BAGEL,1 AVENUE,1/25/2019,40.764584,-73.963013
Manhattan,high income,QUANTUM LEAP,1 AVENUE,1/14/2019,40.764584,-73.963013
Manhattan,high income,ALTESI RISTORANTE,EAST   64 STREET,1/15/2019,40.765226,-73.966366
Manhattan,high income,FIG & OLIVE,LEXINGTON AVENUE,1/10/2019,40.76543,-73.966142
Manhattan,high income,STARBUCKS,3 AVENUE,1/10/2019,40.764584,-73.963013
Manhattan,high income,ROCKEFELLER UNIVERSITY - EMPLOYEE DINING,YORK AVENUE,1/7/2019,40.76249,-73.957225
Manhattan,high income,GREGORYS COFFEE,1 AVENUE,1/22/2019,40.764584,-73.963013
Manhattan,high income,ELIM DELI CAFE,LEXINGTON AVENUE,1/18/2019,40.76543,-73.966142
Manhattan,high income,VAUCLUSE,PARK AVENUE,1/7/2019,40.767364,-73.966849
Manhattan,high income,GINZA,LEXINGTON AVENUE,1/7/2019,40.76543,-73.966142
Manhattan,high income,AMERICAS CAFE & GRILL,3 AVENUE,2/12/2019,40.764584,-73.963013
Manhattan,high income,DONOHUE'S STEAK HOUSE,LEXINGTON AVENUE,2/13/2019,40.76543,-73.966142
Manhattan,high income,ZAVO,3 AVENUE,2/21/2019,40.764584,-73.963013
Manhattan,high income,KOREAN EXPRESS,LEXINGTON AVENUE,2/8/2019,40.76543,-73.966142
Manhattan,high income,SUBWAY INN,2 AVENUE,2/25/2019,40.764584,-73.963013
Manhattan,high income,EATILY FOODS,PARK AVENUE,2/13/2019,40.767364,-73.966849
Manhattan,high income,SUBWAY,2 AVENUE,2/8/2019,40.764584,-73.963013
Manhattan,high income,EATILY FOODS,PARK AVENUE,9/23/2019,40.767364,-73.966849
Manhattan,high income,GOURMET BAGEL,LEXINGTON AVENUE,9/20/2019,40.76543,-73.966142
Manhattan,high income,PRIMOLA RESTAURANT,SECOND AVENUE,9/16/2019,40.763807,-73.962305
Manhattan,high income,AHANA JAPANESE FUSION CUISINE,1 AVENUE,9/23/2019,40.764584,-73.963013
Manhattan,high income,ROCKEFELLER UNIVERSITY - EMPLOYEE DINING,YORK AVENUE,9/16/2019,40.76249,-73.957225
Manhattan,high income,1 EAST 66TH STREET KITCHEN,EAST   66 STREET,10/1/2019,40.76578,-73.96386
Manhattan,high income,TOTOYA,1 AVENUE,9/24/2019,40.764584,-73.963013
Manhattan,high income,ESPRESSO MATTO,EAST   68 STREET,10/2/2019,40.767054,-73.962933
Manhattan,high income,LUNETTA PIZZA,1 AVENUE,10/1/2019,40.764584,-73.963013
Manhattan,high income,HOTEL PIERRE-MAIN KITCHEN,EAST   61 STREET,9/25/2019,40.76149,-73.963073
Manhattan,high income,LENWICH 68TH,1 AVENUE,10/1/2019,40.764584,-73.963013
Manhattan,high income,FLEMING BY LE BILBOQUET,EAST   62 STREET,9/16/2019,40.762618,-73.963444
Manhattan,high income,VAUCLUSE,PARK AVENUE,9/23/2019,40.767364,-73.966849
Manhattan,high income,LOTOS CLUB GRILL ROOM,EAST   66 STREET,9/16/2019,40.76578,-73.96386
Manhattan,high income,ANATOLIA MEDITERRENEAN CUISINE,EAST   62 STREET,9/16/2019,40.762618,-73.963444
Manhattan,high income,CHAMPION COFFEE,EAST   67 STREET,9/20/2019,40.766428,-73.963391
Manhattan,high income,PIZZA PARK,FIRST AVENUE,7/19/2019,40.763294,-73.959219
Manhattan,high income,PATSY'S PIZZERIA,1 AVENUE,7/29/2019,40.764584,-73.963013
Manhattan,high income,JUICE GENERATION,LEXINGTON AVENUE,7/29/2019,40.76543,-73.966142
Manhattan,high income,GREGORY'S COFFEE,LEXINGTON AVENUE,7/12/2019,40.76543,-73.966142
Manhattan,high income,AGRA RESTAURANT,LEXINGTON AVENUE,7/22/2019,40.76543,-73.966142
Manhattan,high income,DANCING CRANE EXPRESS (Arsenal),5 AVENUE,7/29/2019,40.764584,-73.963013
Manhattan,high income,COZY CORNER/CHICKEN LOVER,2 AVENUE,7/3/2019,40.764584,-73.963013
Manhattan,high income,THE COSMOPOLITAN CLUB,EAST   66 STREET,7/3/2019,40.76578,-73.96386
Manhattan,high income,BAMBOO SUSHI,1 AVENUE,7/12/2019,40.764584,-73.963013
Manhattan,high income,ALTESI RISTORANTE,EAST   64 STREET,7/3/2019,40.765226,-73.966366
Manhattan,high income,GREEK EATS,1 AVENUE,7/29/2019,40.764584,-73.963013
Manhattan,high income,GOTHAM CAFE,2 AVENUE,7/22/2019,40.764584,-73.963013
Manhattan,high income,THE EAST POLE,EAST   65 STREET,7/24/2019,40.765439,-73.964159
Manhattan,high income,KOREAN EXPRESS,LEXINGTON AVENUE,7/22/2019,40.76543,-73.966142
Manhattan,high income,AMERICAS CAFE & GRILL,3 AVENUE,7/11/2019,40.764584,-73.963013
Manhattan,high income,SERAFINA GRILL,EAST 61 ST STREET,7/24/2019,40.76149,-73.963073
Manhattan,high income,EAT HERE NOW,LEXINGTON AVENUE,8/12/2019,40.76543,-73.966142
Manhattan,high income,VERITABLE,2 AVENUE,8/9/2019,40.764584,-73.963013
Manhattan,high income,MAJORELLE,EAST   63 STREET,7/30/2019,40.762982,-73.963131
Manhattan,high income,STARBUCKS,1 AVENUE,7/30/2019,40.764584,-73.963013
Manhattan,high income,BAGEL WORKS,FIRST AVENUE,8/2/2019,40.763294,-73.959219
Manhattan,high income,ORIGINAL RAY'S PIZZA,LEXINGTON AVENUE,7/30/2019,40.76543,-73.966142
Manhattan,high income,BARRY'S BOOTCAMP,2 AVENUE,8/1/2019,40.764584,-73.963013
Manhattan,high income,DANCING CRANE CAFE,5 AVENUE,8/2/2019,40.764584,-73.963013
Manhattan,high income,GENES @ BARNEYS,MADISON AVENUE,8/2/2019,40.766788,-73.969371
Manhattan,high income,AU BON PAIN,EAST   68 STREET,8/2/2019,40.767054,-73.962933
Manhattan,high income,AJISAI,LEXINGTON AVENUE,8/1/2019,40.76543,-73.966142
Manhattan,high income,LE BOTANISTE,LEXINGTON AVENUE,8/1/2019,40.76543,-73.966142
Manhattan,high income,JAVA GIRL,EAST   66 STREET,8/12/2019,40.76578,-73.96386
Manhattan,high income,16 HANDLES,1 AVENUE,8/1/2019,40.764584,-73.963013
Manhattan,high income,JOE & THE JUICE,LEXINGTON AVENUE,8/2/2019,40.76543,-73.966142
Manhattan,high income,SOPHIES CUBAN CUISINE,EAST   68 STREET,4/15/2019,40.767054,-73.962933
Manhattan,high income,PURE GREEN,3 AVENUE,4/18/2019,40.764584,-73.963013
Manhattan,high income,SPRINKLES CUPCAKES,LEXINGTON AVENUE,5/3/2019,40.76543,-73.966142
Manhattan,high income,David Burke Tavern,EAST   62 STREET,4/23/2019,40.762618,-73.963444
Manhattan,high income,CASABLANCA GRILL,1 AVENUE,4/23/2019,40.764584,-73.963013
Manhattan,high income,BIRCH COFFEE,EAST   62 STREET,4/30/2019,40.762618,-73.963444
Manhattan,high income,LA GOULUE RESTAURANT,EAST   61 STREET,4/30/2019,40.76149,-73.963073
Manhattan,high income,BAR ITALIA,MADISON AVENUE,4/22/2019,40.766788,-73.969371
Manhattan,high income,GOURMET BAGEL,LEXINGTON AVENUE,4/23/2019,40.76543,-73.966142
Manhattan,high income,CAFE FRESCO,1 AVENUE,4/18/2019,40.764584,-73.963013
Manhattan,high income,STARBUCKS,LEXINGTON AVENUE,5/3/2019,40.76543,-73.966142
Manhattan,high income,LILLI AND LOO,LEXINGTON AVENUE,4/22/2019,40.76543,-73.966142
Manhattan,high income,DANGERFIELD'S NIGHT CLUB,1 AVENUE,5/4/2019,40.764584,-73.963013
Manhattan,high income,MATCH 65,EAST   65 STREET,5/7/2019,40.765439,-73.964159
Manhattan,high income,VIAND COFFEE SHOP,MADISON AVENUE,5/9/2019,40.766788,-73.969371
Manhattan,high income,SCALINATELLA RESTAURANT,EAST   61 STREET,5/9/2019,40.76149,-73.963073
Manhattan,high income,HOTEL PIERRE-MAIN KITCHEN,EAST   61 STREET,5/8/2019,40.76149,-73.963073
Manhattan,high income,WING BISTRO,1 AVENUE,5/10/2019,40.764584,-73.963013
Manhattan,high income,HOTEL PIERRE-BANQUET KITCHEN,EAST   61 STREET,5/8/2019,40.76149,-73.963073
Manhattan,high income,NELLO,MADISON AVENUE,6/5/2019,40.766788,-73.969371
Manhattan,high income,PANDA EXPRESS,1 AVENUE,6/3/2019,40.764584,-73.963013
Manhattan,high income,BEDFORD FALLS,EAST   67 STREET,6/6/2019,40.766428,-73.963391
Manhattan,high income,TIELLA RESTAURANT,1 AVENUE,6/6/2019,40.764584,-73.963013
Manhattan,high income,LINKS CLUB,EAST   62 STREET,6/7/2019,40.762618,-73.963444
Manhattan,high income,DAVIDSTEA,3 AVENUE,6/5/2019,40.764584,-73.963013
Manhattan,high income,THE LOWELL,EAST   63 STREET,6/17/2019,40.762982,-73.963131
Manhattan,high income,JOHN & TONY'S PIZZA,1 AVENUE,6/18/2019,40.764584,-73.963013
Manhattan,high income,AMARANTH,EAST   62 STREET,6/17/2019,40.762618,-73.963444
Manhattan,high income,CLUB MACANUDO (CIGAR BAR),EAST   63 STREET,6/18/2019,40.762982,-73.963131
Manhattan,high income,RAVAGH PERSIAN GRILL,1 AVENUE,6/18/2019,40.764584,-73.963013
Manhattan,high income,GRIFFIS FACULTY CLUB,EAST   68 STREET,6/17/2019,40.767054,-73.962933
Manhattan,high income,TREADWELL PARK/SUGAR EAST,1 AVENUE,6/18/2019,40.764584,-73.963013
Manhattan,high income,DYLAN'S CANDY BAR,3 AVENUE,6/20/2019,40.764584,-73.963013
Manhattan,high income,BARBARESCO,LEXINGTON AVENUE,6/18/2019,40.76543,-73.966142
Manhattan,high income,ALICES TEA CUP CHAPTER 2,EAST   64 STREET,7/1/2019,40.765226,-73.966366
Manhattan,high income,LOCO COCO,LEXINGTON AVENUE,6/26/2019,40.76543,-73.966142
Manhattan,high income,GINZA,LEXINGTON AVENUE,6/17/2019,40.76543,-73.966142
Manhattan,high income,KNICKERBOCKER CLUB,EAST   62 STREET,6/26/2019,40.762618,-73.963444
Manhattan,high income,ARABELLE,EAST   64 STREET,7/1/2019,40.765226,-73.966366
Manhattan,high income,MOTI MAHAL DELUX,1 AVENUE,6/17/2019,40.764584,-73.963013
Manhattan,high income,KOME WAZA,1 AVENUE,6/20/2019,40.764584,-73.963013
Manhattan,high income,"DUNKIN', BASKIN ROBBINS",1 AVENUE,6/14/2019,40.764584,-73.963013
Manhattan,high income,CMX-CINEBISTRO,EAST   62 STREET,6/17/2019,40.762618,-73.963444
Manhattan,high income,SERENA'S,2 AVENUE,6/20/2019,40.764584,-73.963013
Manhattan,high income,GINA MEXICANA,EAST   61 STREET,6/18/2019,40.76149,-73.963073
Manhattan,high income,LUCISOUS THAI,1 AVENUE,6/18/2019,40.764584,-73.963013
Manhattan,high income,MEDITERRANEO,2 AVENUE,6/20/2019,40.764584,-73.963013
Manhattan,high income,FELICE 64 WINE BAR,1 AVENUE,6/18/2019,40.764584,-73.963013
Manhattan,high income,SOCIETY OF ILLUSTRATORS,EAST   63 STREET,6/25/2019,40.762982,-73.963131
Manhattan,high income,COLONY CLUB,PARK AVENUE,6/20/2019,40.767364,-73.966849
Manhattan,high income,LE CHARLOT,EAST   69 STREET,1/15/2020,40.767942,-73.962329
Manhattan,high income,NESPRESSO,MADISON AVENUE,1/13/2020,40.771854,-73.965687
Manhattan,high income,FLORA BAR,MADISON AVENUE,1/7/2020,40.771854,-73.965687
Manhattan,high income,MISSION CEVICHE,2 AVENUE,1/14/2020,40.768823,-73.960257
Manhattan,high income,ALEX CAFE & DELI,LEXINGTON AVENUE,1/3/2020,40.770352,-73.962199
Manhattan,high income,DOMINO'S PIZZA,1 AVENUE,1/7/2020,40.768823,-73.960257
Manhattan,high income,GOOD HEALTH CAFE,1 AVENUE,1/3/2020,40.768823,-73.960257
Manhattan,high income,BAREBURGER,1 AVENUE,1/13/2020,40.768823,-73.960257
Manhattan,high income,CAFE EVERGREEN,1 AVENUE,1/13/2020,40.768823,-73.960257
Manhattan,high income,LADUREE PARIS,MADISON AVENUE,1/15/2020,40.771854,-73.965687
Manhattan,high income,2ND AVENUE DELI,1 AVENUE,1/3/2020,40.768823,-73.960257
Manhattan,high income,PJ BERNSTEIN DELI & RESTAURANT,THIRD AVENUE,12/24/2019,40.769677,-73.960592
Manhattan,high income,INES CAFE,EAST   74 STREET,1/7/2020,40.769989,-73.958021
Manhattan,high income,SEPHORA CAFE 6,EAST   74 STREET,2/13/2020,40.769989,-73.958021
Manhattan,high income,SIX HAPPINESS,2 AVENUE,1/30/2020,40.768823,-73.960257
Manhattan,high income,NUMERO 28,1 AVENUE,1/30/2020,40.768823,-73.960257
Manhattan,high income,NAMASTE,1 AVENUE,2/5/2020,40.768823,-73.960257
Manhattan,high income,JOE & THE JUICE,3 AVENUE,1/30/2020,40.768823,-73.960257
Manhattan,high income,BOMBAY CHOWK,1 AVENUE,1/29/2020,40.768823,-73.960257
Manhattan,high income,JEAN CLAUDE FRENCH BISTRO,2 AVENUE,2/5/2020,40.768823,-73.960257
Manhattan,high income,LE REVEIL COFFEE SHOP,2 AVENUE,2/13/2020,40.768823,-73.960257
Manhattan,high income,OITA SUSHI,2 AVENUE,2/7/2020,40.768823,-73.960257
Manhattan,high income,Bigoi Venezia,2 AVENUE,1/27/2020,40.768823,-73.960257
Manhattan,high income,KO SUSHI,2 AVENUE,2/26/2020,40.768823,-73.960257
Manhattan,high income,SUSHI GAMA,2 AVENUE,2/26/2020,40.768823,-73.960257
Manhattan,high income,COME PRIMA,MADISON AVENUE,2/27/2020,40.771854,-73.965687
Manhattan,high income,GREEN BEAN CAFE,YORK AVENUE,3/9/2020,40.767608,-73.953502
Manhattan,high income,TENNY & BETSY,EAST   76 STREET,3/13/2020,40.772462,-73.959033
Manhattan,high income,CAMPAGNOLA RESTAURANT,1 AVENUE,2/21/2020,40.768823,-73.960257
Manhattan,high income,GINA LA FORNARINA,LEXINGTON AVENUE,2/21/2020,40.770352,-73.962199
Manhattan,high income,BAGELS & CO,EAST   76 STREET,3/6/2020,40.772462,-73.959033
Manhattan,high income,NINO'S RESTAURANT,1 AVENUE,2/27/2020,40.768823,-73.960257
Manhattan,high income,BOHEMIAN SPIRIT RESTAURANT,EAST   73 STREET,3/6/2020,40.769353,-73.958483
Manhattan,high income,HOTEL CARLYLE,EAST   76 STREET,3/2/2020,40.772462,-73.959033
Manhattan,high income,4TH FLOOR CAFE,EAST   71 STREET,2/28/2020,40.768969,-73.960632
Manhattan,high income,EATS,LEXINGTON AVENUE,2/28/2020,40.770352,-73.962199
Manhattan,high income,BRASSERIE COGNAC EAST,LEXINGTON AVENUE,2/21/2020,40.770352,-73.962199
Manhattan,high income,DIG INN,1 AVENUE,3/2/2020,40.768823,-73.960257
Manhattan,high income,THE HUNTERIAN,EAST   70 STREET,3/6/2020,40.768349,-73.961092
Manhattan,high income,JG MELON RESTAURANT,3 AVENUE,2/27/2020,40.768823,-73.960257
Manhattan,high income,DA CAPO,EAST   70 STREET,3/11/2020,40.768349,-73.961092
Manhattan,high income,MEMORIAL SLOAN KETTERING - PLAZA CAFE,EAST   74 STREET,3/11/2020,40.769989,-73.958021
Manhattan,high income,AFGHAN KEBAB HOUSE,2 AVENUE,3/11/2020,40.768823,-73.960257
Manhattan,high income,T-BAR STEAK & LOUNGE,3 AVENUE,3/13/2020,40.768823,-73.960257
Manhattan,high income,TANOSHI SUSHI SAKE BAR,YORK AVENUE,3/13/2020,40.767608,-73.953502
Manhattan,high income,NYC SQUEEZE,LEXINGTON AVENUE,10/21/2019,40.770352,-73.962199
Manhattan,high income,ZUCCHERO E POMODORI,2 AVENUE,10/31/2019,40.768823,-73.960257
Manhattan,high income,JONES WOOD FOUNDRY,EAST   76 STREET,10/26/2019,40.772462,-73.959033
Manhattan,high income,MURPHY'S LAW,EAST   70 STREET,10/22/2019,40.768349,-73.961092
Manhattan,high income,TANG'S GARDEN,3 AVENUE,10/31/2019,40.768823,-73.960257
Manhattan,high income,SUSHI ISHIKAWA,EAST   74 STREET,11/1/2019,40.769989,-73.958021
Manhattan,high income,PRET A MANGER,YORK AVENUE,10/8/2019,40.767608,-73.953502
Manhattan,high income,JUICE PRESS @ EQUINOX,2 AVENUE,10/22/2019,40.768823,-73.960257
Manhattan,high income,HANABI,2 AVENUE,10/29/2019,40.768823,-73.960257
Manhattan,high income,TANOSHI TEI,YORK AVENUE,10/31/2019,40.767608,-73.953502
Manhattan,high income,E.J LUNCHEONETTE,THIRD AVENUE,10/18/2019,40.769677,-73.960592
Manhattan,high income,FRANKIES CAFE,EAST   70 STREET,11/7/2019,40.768349,-73.961092
Manhattan,high income,STARBUCKS,EAST   69 STREET,11/12/2019,40.767942,-73.962329
Manhattan,high income,NYC HEALTH BAR,2 AVENUE,11/14/2019,40.768823,-73.960257
Manhattan,high income,NEIL'S COFFEE SHOP,LEXINGTON AVENUE,11/20/2019,40.770352,-73.962199
Manhattan,high income,5 NAPKIN,2 AVENUE,11/12/2019,40.768823,-73.960257
Manhattan,high income,STARBUCKS,1 AVENUE,11/8/2019,40.768823,-73.960257
Manhattan,high income,JOE & THE JUICE,LEXINGTON AVENUE,11/1/2019,40.770352,-73.962199
Manhattan,high income,VANGUARD WINE BAR,1 AVENUE,11/1/2019,40.768823,-73.960257
Manhattan,high income,A LA TURKA,2 AVENUE,11/18/2019,40.768823,-73.960257
Manhattan,high income,SAINT AMBROEUS CAFE AT SOTHEBY'S,YORK AVENUE,12/3/2019,40.767608,-73.953502
Manhattan,high income,SWEETGREEN,1 AVENUE,12/17/2019,40.768823,-73.960257
Manhattan,high income,PERSEPOLIS,2 AVENUE,12/17/2019,40.768823,-73.960257
Manhattan,high income,BELAIRE CAFE,EAST   71 STREET,12/17/2019,40.768969,-73.960632
Manhattan,high income,SESSION 73,1 AVENUE,12/13/2019,40.768823,-73.960257
Manhattan,high income,LA CROSTA RESTAURANT,EAST   72 STREET,12/4/2019,40.768672,-73.958979
Manhattan,high income,ELI ZABAR,MADISON AVENUE,12/12/2019,40.771854,-73.965687
Manhattan,high income,LATIN BITES,EAST   70 STREET,12/4/2019,40.768349,-73.961092
Manhattan,high income,HUI RESTAURANT AND BAR,EAST   70 STREET,9/19/2019,40.768349,-73.961092
Manhattan,high income,LITTLE VINCENT'S PIZZA,2 AVENUE,9/11/2019,40.768823,-73.960257
Manhattan,high income,GREEN BEAN CAFE,YORK AVENUE,9/3/2019,40.767608,-73.953502
Manhattan,high income,BAREBURGER,1 AVENUE,9/4/2019,40.768823,-73.960257
Manhattan,high income,RANGOLI EXQUISITE INDIAN CUISINE,2 AVENUE,8/26/2019,40.768823,-73.960257
Manhattan,high income,NINO'S RESTAURANT,1 AVENUE,9/10/2019,40.768823,-73.960257
Manhattan,high income,CAFE EVERGREEN,1 AVENUE,8/28/2019,40.768823,-73.960257
Manhattan,high income,EATS,LEXINGTON AVENUE,8/28/2019,40.770352,-73.962199
Manhattan,high income,Bigoi Venezia,2 AVENUE,9/3/2019,40.768823,-73.960257
Manhattan,high income,CANDLE CAFE,3 AVENUE,9/10/2019,40.768823,-73.960257
Manhattan,high income,BLT PRIME,LEXINGTON AVENUE,9/10/2019,40.770352,-73.962199
Manhattan,high income,LE CHARLOT,EAST   69 STREET,9/4/2019,40.767942,-73.962329
Manhattan,high income,DOMINO'S PIZZA,1 AVENUE,8/30/2019,40.768823,-73.960257
Manhattan,high income,SUSHI SASABUNE NEW YORK,EAST   73 STREET,9/10/2019,40.769353,-73.958483
Manhattan,high income,YIA YIA,EAST   69 STREET,9/11/2019,40.767942,-73.962329
Manhattan,high income,LE REVEIL COFFEE SHOP,2 AVENUE,9/30/2019,40.768823,-73.960257
Manhattan,high income,HUNTER DELI,LEXINGTON AVENUE,3/6/2019,40.770352,-73.962199
Manhattan,high income,BISTRO LE STEAK,3 AVENUE,3/14/2019,40.768823,-73.960257
Manhattan,high income,MILE 17,1 AVENUE,3/6/2019,40.768823,-73.960257
Manhattan,high income,Vivi Bubble Cafe,2 AVENUE,3/12/2019,40.768823,-73.960257
Manhattan,high income,HOTEL CARLYLE EMPLOYEE CAFETERIA,EAST   76 STREET,3/7/2019,40.772462,-73.959033
Manhattan,high income,JEAN CLAUDE FRENCH BISTRO,2 AVENUE,3/8/2019,40.768823,-73.960257
Manhattan,high income,SUBWAY,YORK AVENUE,3/4/2019,40.767608,-73.953502
Manhattan,high income,CORRADO BREAD AND PASTRY,LEXINGTON AVENUE,3/6/2019,40.770352,-73.962199
Manhattan,high income,PYRAMID COFFEE COMPANY,EAST   70 STREET,3/8/2019,40.768349,-73.961092
Manhattan,high income,GINA LA FORNARINA,LEXINGTON AVENUE,3/6/2019,40.770352,-73.962199
Manhattan,high income,NUMERO 28,1 AVENUE,2/28/2019,40.768823,-73.960257
Manhattan,high income,BOHEMIAN SPIRIT RESTAURANT,EAST   73 STREET,3/14/2019,40.769353,-73.958483
Manhattan,high income,THREE GUY'S RESTAURANT,MADISON AVENUE,3/12/2019,40.771854,-73.965687
Manhattan,high income,THE SWEET SHOP NYC,EAST   73 STREET,3/12/2019,40.769353,-73.958483
Manhattan,high income,SUSHI GAMA,2 AVENUE,3/14/2019,40.768823,-73.960257
Manhattan,high income,TASTI-D-LITE,1 AVENUE,4/10/2019,40.768823,-73.960257
Manhattan,high income,EATS,LEXINGTON AVENUE,4/3/2019,40.770352,-73.962199
Manhattan,high income,TANOSHI SUSHI SAKE BAR,YORK AVENUE,4/10/2019,40.767608,-73.953502
Manhattan,high income,MARYMOUNT COLLEGE NUGENTS CAFE,EAST   71 STREET,3/25/2019,40.768969,-73.960632
Manhattan,high income,MCDONALD'S,1 AVENUE,3/21/2019,40.768823,-73.960257
Manhattan,high income,CAFFE DEI FIORI RISTORANTE,LEXINGTON AVENUE,3/25/2019,40.770352,-73.962199
Manhattan,high income,TANG'S GARDEN,3 AVENUE,4/4/2019,40.768823,-73.960257
Manhattan,high income,THE STUMBLE INN,2 AVENUE,3/28/2019,40.768823,-73.960257
Manhattan,high income,CAFFE BACIO,3 AVENUE,4/5/2019,40.768823,-73.960257
Manhattan,high income,EFFY'S KITCHEN,2 AVENUE,3/28/2019,40.768823,-73.960257
Manhattan,high income,SASHIMI EXPRESS II,EAST   74 STREET,4/4/2019,40.769989,-73.958021
